Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Month_Name,Quarter,Hierarchical_Cluster,PCA1,PCA2
SC-13907,2024-11-25,Rotterdam,Shanghai,Rail,Automotive,4972.79,314.73,1.32,7.8,Storm,0.759,14.25,1,2024,11,November,4,0,-0.22087435340930597,-1.341078694523301
SC-13908,2024-09-11,Singapore,Shanghai,Road,Automotive,8809.11,277.31,4.03,5.1,Hurricane,0.788,49.853750000000005,1,2024,9,September,3,3,1.6809632666617458,0.5474934656929156
SC-13909,2025-03-02,Dubai,Rotterdam,Rail,Textiles,5215.56,493.22,1.96,2.5,Rain,0.873,4.41,1,2025,3,March,1,0,-1.0467963971896703,-1.9184785957158952
SC-13910,2024-11-23,Singapore,Busan,Road,Perishables,1069.41,366.41,4.0,4.7,Storm,0.986,2.78,1,2024,11,November,4,1,-1.7383110281213785,-0.5677021573058633
SC-13911,2024-10-04,Shanghai,Marseille,Road,Textiles,4443.98,388.7,1.66,5.6,Hurricane,0.939,27.23,1,2024,10,October,4,3,0.0517005659493337,-2.0598679755416645
SC-13912,2024-03-20,Dubai,Rotterdam,Rail,Pharmaceuticals,592.5,436.36,3.11,10.0,Rain,0.559,1.66,1,2024,3,March,1,2,-1.3692606861407999,0.19971586691149176
SC-13913,2025-08-08,Singapore,Dubai,Rail,Electronics,14686.14,108.6,4.13,6.4,Fog,0.669,20.71,1,2025,8,August,3,4,1.481270440348398,1.6918757408029206
SC-13914,2025-01-16,Shanghai,Rotterdam,Air,Textiles,14503.33,42.82,2.76,6.9,Fog,0.628,1.16,1,2025,1,January,1,4,0.6913075977598391,1.1546451172920564
SC-13915,2024-05-02,Rotterdam,Hamburg,Rail,Pharmaceuticals,6229.75,241.96,3.66,4.9,Fog,0.588,8.5,1,2024,5,May,2,4,-0.5123726420056522,1.2162884958105555
SC-13916,2025-05-29,Hamburg,Antwerp,Air,Textiles,11061.38,257.53,3.86,3.5,Hurricane,0.772,5.27,1,2025,5,May,2,4,-0.016811297405331833,0.6061492697368022
SC-13917,2025-11-20,Busan,Hamburg,Road,Textiles,5514.19,414.76,3.63,8.1,Clear,0.777,5.22,1,2025,11,November,4,1,-0.6114094429588428,-0.19247236047470836
SC-13918,2024-02-23,Los Angeles,Hamburg,Rail,Perishables,10230.85,222.45,4.25,4.9,Hurricane,0.614,49.853750000000005,1,2024,2,February,1,3,1.9366911153232138,1.5810349596407296
SC-13919,2024-07-02,Dubai,Hamburg,Road,Textiles,12178.74,285.86,2.67,9.9,Hurricane,0.856,49.853750000000005,1,2024,7,July,3,3,2.59613908554883,-0.7174947293194175
SC-13920,2024-08-16,Singapore,Hamburg,Rail,Textiles,14227.97,264.01,1.77,4.6,Storm,0.866,36.02,1,2024,8,August,3,0,1.988788753226849,-1.2202062290825557
SC-13921,2025-06-12,Singapore,Shanghai,Road,Automotive,6303.08,20.06,1.36,0.7,Fog,0.51,5.45,0,2025,6,June,2,2,-0.7993224418834446,0.7896002971153303
SC-13922,2024-02-17,Los Angeles,Shanghai,Road,Textiles,11857.82,307.99,2.01,6.8,Clear,0.698,9.05,0,2024,2,February,1,3,0.5918687653270593,-0.5735685663660685
SC-13923,2025-02-14,Los Angeles,Antwerp,Road,Electronics,4355.96,414.19,1.67,0.5,Clear,0.945,2.37,0,2025,2,February,1,0,-1.4144657044973157,-2.100027935789338
SC-13924,2024-03-11,Hamburg,Los Angeles,Sea,Automotive,14859.82,79.59,3.04,2.5,Hurricane,0.76,49.853750000000005,1,2024,3,March,1,3,2.5488641998852035,0.7291170125384981
SC-13925,2025-04-21,Rotterdam,Shanghai,Road,Textiles,873.66,297.57,1.81,3.5,Clear,0.674,1.51,0,2025,4,April,2,0,-1.7443048399816325,-0.5733654202828432
SC-13926,2024-10-16,Los Angeles,Busan,Air,Textiles,9251.17,297.21,1.33,7.4,Storm,0.627,1.31,1,2024,10,October,4,2,-0.08909154354767707,-0.7306854084463337
SC-13927,2024-11-14,Hamburg,Los Angeles,Rail,Perishables,10062.84,82.93,1.32,4.9,Clear,0.622,9.35,1,2024,11,November,4,4,0.24449831658488114,0.06396747262785255
SC-13928,2024-12-01,Rotterdam,Marseille,Air,Electronics,10476.66,62.61,3.94,0.3,Rain,0.55,0.5,0,2024,12,December,4,4,-0.477048112497203,2.255340684933423
SC-13929,2024-03-29,Dubai,Singapore,Sea,Textiles,2245.62,490.05,3.15,6.2,Rain,0.909,5.07,1,2024,3,March,1,0,-1.3010397001459448,-1.2915871743650187
SC-13930,2025-07-20,Los Angeles,Busan,Air,Textiles,14108.68,197.47,2.38,4.1,Storm,0.543,1.83,1,2025,7,July,3,4,0.48620405503832625,0.7165009683427166
SC-13931,2025-04-12,Rotterdam,Busan,Rail,Automotive,3127.16,114.48,4.15,9.2,Hurricane,0.646,25.64,1,2025,4,April,2,2,0.01167430202029785,1.705165206436468
SC-13932,2024-01-09,Los Angeles,Shanghai,Rail,Automotive,9529.92,86.49,1.43,5.0,Clear,0.523,7.27,0,2024,1,January,1,4,0.09202303003078399,0.5134430442498084
SC-13933,2025-01-12,Singapore,Shanghai,Rail,Electronics,3728.8,334.13,4.44,7.1,Clear,0.891,3.66,1,2025,1,January,1,1,-1.09214941043077,0.19955145963836082
SC-13934,2024-07-24,Rotterdam,Los Angeles,Sea,Automotive,4954.64,305.11,3.23,2.2,Storm,0.52,23.03,0,2024,7,July,3,3,-0.23751686342575346,0.9902517531709146
SC-13935,2024-10-25,Hamburg,Singapore,Sea,Textiles,8423.65,322.13,1.81,7.6,Rain,0.654,19.48,0,2024,10,October,4,3,0.5643694892437953,-0.6099766218652338
SC-13936,2025-07-31,Shanghai,Antwerp,Rail,Pharmaceuticals,6549.3,44.92,3.44,7.2,Fog,0.787,8.91,1,2025,7,July,3,1,-0.3072233597152589,0.9525860868978943
SC-13937,2024-11-07,Singapore,Rotterdam,Rail,Pharmaceuticals,2823.27,446.87,3.72,9.0,Rain,0.705,3.69,1,2024,11,November,4,1,-1.044303578190573,0.0207102731734947
SC-13938,2025-09-29,Rotterdam,Shanghai,Sea,Perishables,2978.58,195.24,2.62,0.3,Storm,0.641,12.82,1,2025,9,September,3,2,-1.137672880015809,0.5054414776002145
SC-13939,2024-09-05,Antwerp,Shanghai,Rail,Perishables,6563.1,157.37,4.04,4.5,Hurricane,0.638,44.51,1,2024,9,September,3,3,1.083079296562882,1.5678018483188412
SC-13940,2025-04-20,Shanghai,Los Angeles,Air,Automotive,11480.6,231.72,1.7,6.8,Fog,0.899,1.54,0,2025,4,April,2,0,0.1688854144800771,-1.304659941825535
SC-13941,2025-01-12,Dubai,Antwerp,Road,Pharmaceuticals,13520.49,195.64,2.12,1.0,Fog,0.987,12.6,1,2025,1,January,1,0,0.5553762230305977,-1.170652266070972
SC-13942,2025-08-28,Los Angeles,Dubai,Air,Pharmaceuticals,1719.85,431.92,1.51,4.1,Fog,0.674,0.5,0,2025,8,August,3,2,-1.6088800528764557,-1.253684890566254
SC-13943,2025-05-20,Hamburg,Busan,Rail,Pharmaceuticals,6200.01,464.7,1.9,9.4,Clear,0.52,6.27,0,2025,5,May,2,2,-0.23958598148415441,-0.5460175124382712
SC-13944,2024-07-19,Busan,Rotterdam,Rail,Pharmaceuticals,1953.56,152.42,1.99,4.4,Storm,0.518,5.07,1,2024,7,July,3,2,-1.3070021281929525,0.6651482198918228
SC-13945,2025-07-13,Los Angeles,Busan,Road,Textiles,740.59,432.1,4.23,9.9,Storm,0.88,2.26,1,2025,7,July,3,1,-1.4453098674968003,-0.2851388045719292
SC-13946,2024-09-08,Dubai,Singapore,Road,Automotive,10094.92,390.98,1.46,0.6,Storm,0.776,18.34,0,2024,9,September,3,0,0.28291407236108734,-1.4852924147982551
SC-13947,2024-06-03,Dubai,Los Angeles,Rail,Perishables,9235.52,465.47,2.61,7.2,Storm,0.892,25.53,1,2024,6,June,2,0,0.8366054800917442,-1.5018152699885143
SC-13948,2024-01-07,Rotterdam,Los Angeles,Road,Electronics,2863.78,123.63,2.96,5.8,Fog,0.849,3.44,1,2024,1,January,1,1,-1.248517861504017,0.11171563448014096
SC-13949,2025-02-23,Antwerp,Dubai,Air,Pharmaceuticals,3890.29,288.9,4.17,5.0,Clear,0.954,0.85,0,2025,2,February,1,1,-1.335554248691975,-0.04730237801585651
SC-13950,2024-01-25,Shanghai,Singapore,Sea,Electronics,843.76,138.0,4.49,9.7,Storm,0.943,5.37,1,2024,1,January,1,1,-1.3065176573981163,0.6801419615776602
SC-13951,2024-08-26,Shanghai,Singapore,Air,Pharmaceuticals,12606.73,412.22,3.69,1.3,Rain,0.894,1.0,0,2024,8,August,3,0,-0.14003207323261033,-0.5022031009483698
SC-13952,2025-07-08,Rotterdam,Marseille,Sea,Textiles,14633.01,3.66,4.4,9.0,Hurricane,0.738,49.853750000000005,1,2025,7,July,3,3,2.918804011825213,1.9330698549881473
SC-13953,2024-12-20,Rotterdam,Dubai,Road,Textiles,2464.16,282.84,3.8,6.9,Rain,0.654,2.74,1,2024,12,December,4,1,-1.2670302045949196,0.8756865521265492
SC-13954,2025-10-13,Los Angeles,Hamburg,Rail,Textiles,3856.39,170.26,4.38,2.6,Fog,0.754,4.44,0,2025,10,October,4,1,-1.2985380205084613,1.3249426673855036
SC-13955,2025-12-11,Los Angeles,Rotterdam,Air,Electronics,13091.94,162.02,3.53,9.0,Clear,0.751,0.76,0,2025,12,December,4,1,0.5195378519790469,0.7467660346158034
SC-13956,2024-01-10,Antwerp,Dubai,Air,Electronics,13933.73,322.81,1.46,4.3,Hurricane,0.805,7.6,1,2024,1,January,1,0,0.6883275480790444,-1.3849447576959628
SC-13957,2024-12-09,Dubai,Busan,Rail,Automotive,6584.6,425.89,2.53,8.1,Fog,0.593,9.39,1,2024,12,December,4,2,-0.16742722929566914,-0.253704691451367
SC-13958,2024-01-02,Dubai,Los Angeles,Sea,Textiles,1234.03,304.99,3.33,3.9,Fog,0.828,3.52,1,2024,1,January,1,1,-1.6653164388617976,-0.17628268506388142
SC-13959,2025-11-04,Antwerp,Singapore,Rail,Automotive,1071.18,426.73,2.36,8.5,Storm,0.728,3.73,1,2025,11,November,4,0,-1.3142416008901407,-0.9229675873984011
SC-13960,2025-01-20,Los Angeles,Antwerp,Air,Textiles,8822.27,133.03,2.1,6.4,Fog,0.81,1.19,1,2025,1,January,1,2,-0.293493281775911,-0.33939531073836726
SC-13961,2024-11-10,Singapore,Antwerp,Road,Automotive,6196.98,260.23,3.11,1.4,Rain,0.62,4.11,0,2024,11,November,4,1,-0.9404939621080822,0.693349921349106
SC-13962,2024-04-16,Los Angeles,Rotterdam,Sea,Pharmaceuticals,915.46,225.82,4.28,6.5,Fog,0.717,2.54,0,2024,4,April,2,1,-1.5848393195447177,1.1544287297646258
SC-13963,2024-07-29,Hamburg,Marseille,Rail,Automotive,8957.16,6.81,1.32,1.9,Rain,0.605,8.08,0,2024,7,July,3,4,-0.1882104039034865,0.42941436975874686
SC-13964,2025-06-26,Rotterdam,Shanghai,Sea,Electronics,663.89,278.85,3.74,4.1,Clear,0.938,0.86,0,2025,6,June,2,1,-1.9018758803234208,-0.24133122701392545
SC-13965,2024-08-31,Dubai,Los Angeles,Rail,Electronics,11916.89,331.1,3.59,1.7,Storm,0.744,27.01,1,2024,8,August,3,3,0.968809643917967,0.28884112562427017
SC-13966,2025-03-05,Los Angeles,Rotterdam,Air,Electronics,4943.28,296.37,4.38,0.2,Rain,0.612,0.7,0,2025,3,March,1,1,-1.427727285230095,1.4714246857081106
SC-13967,2025-05-18,Singapore,Los Angeles,Air,Pharmaceuticals,1083.74,368.4,4.27,2.1,Fog,0.521,0.5,0,2025,5,May,2,1,-1.9145308765488256,1.4674797496730796
SC-13968,2024-03-02,Hamburg,Dubai,Air,Perishables,9031.11,286.1,3.72,5.4,Storm,0.838,1.7,0,2024,3,March,1,1,-0.38712937426251626,0.12442437015154305
SC-13969,2024-05-25,Rotterdam,Busan,Road,Perishables,6266.42,34.31,2.92,4.8,Hurricane,0.607,36.9,1,2024,5,May,2,3,0.7800767051358869,1.3601677857372665
SC-13970,2025-12-29,Busan,Singapore,Sea,Pharmaceuticals,14620.11,59.11,1.87,5.0,Hurricane,0.995,49.853750000000005,1,2025,12,December,4,3,2.672177155795437,-0.9468765710179018
SC-13971,2024-10-13,Los Angeles,Busan,Rail,Pharmaceuticals,8390.88,298.64,3.0,2.5,Clear,0.767,6.42,0,2024,10,October,4,2,-0.4393573933696403,-0.10089004306606227
SC-13972,2024-04-05,Shanghai,Marseille,Rail,Pharmaceuticals,4490.97,138.21,3.73,6.9,Clear,0.644,3.57,1,2024,4,April,2,4,-0.8832902107153886,1.3825134015707141
SC-13973,2024-02-14,Busan,Los Angeles,Rail,Textiles,10786.86,40.74,4.16,7.0,Hurricane,0.829,49.853750000000005,1,2024,2,February,1,3,2.138451587285954,1.2919624913600025
SC-13974,2024-08-25,Shanghai,Hamburg,Air,Textiles,4436.63,215.37,3.81,3.6,Rain,0.638,0.51,0,2024,8,August,3,1,-1.2623032633949043,1.2270650192203691
SC-13975,2025-06-16,Rotterdam,Marseille,Sea,Automotive,13611.53,277.61,1.84,8.8,Hurricane,0.91,49.853750000000005,1,2025,6,June,2,3,2.773508493140463,-1.4478830618710807
SC-13976,2025-02-26,Antwerp,Rotterdam,Road,Perishables,5933.47,165.04,3.18,6.4,Storm,0.654,14.34,1,2025,2,February,1,4,-0.19093954907431046,0.8812654975193447
SC-13977,2025-12-18,Dubai,Marseille,Road,Automotive,8473.09,360.5,2.3,7.1,Fog,0.994,9.6,1,2025,12,December,4,0,-0.0013965999942576436,-1.739593362541866
SC-13978,2025-01-16,Busan,Singapore,Air,Pharmaceuticals,1233.31,322.24,1.23,2.8,Fog,0.803,0.5,0,2025,1,January,1,0,-1.7891313756117517,-1.5521802339918267
SC-13979,2025-04-14,Busan,Shanghai,Road,Pharmaceuticals,6678.76,167.08,1.86,0.0,Rain,0.922,4.11,0,2025,4,April,2,0,-0.975393780378546,-0.9985518381948619
SC-13980,2024-03-27,Rotterdam,Shanghai,Air,Automotive,12569.27,377.68,1.57,8.7,Hurricane,0.536,7.72,1,2024,3,March,1,3,0.8302528748253328,-0.499392245162173
SC-13981,2025-08-17,Dubai,Antwerp,Sea,Perishables,12181.91,324.7,3.98,8.2,Storm,0.674,49.853750000000005,0,2025,8,August,3,3,2.469793514516004,0.7708512743323118
SC-13982,2024-04-07,Dubai,Singapore,Sea,Perishables,3752.62,319.09,2.05,1.2,Clear,0.869,5.7,0,2024,4,April,2,0,-1.3063955963205551,-1.2193280942482114
SC-13983,2025-06-01,Busan,Rotterdam,Sea,Textiles,3778.15,277.16,2.14,3.7,Rain,0.828,6.93,0,2025,6,June,2,0,-1.065995125804366,-0.8779178355957379
SC-13984,2024-05-16,Busan,Dubai,Sea,Perishables,12350.93,6.68,4.37,6.6,Clear,0.597,22.45,0,2024,5,May,2,4,1.2074143626492984,2.4864296514027693
SC-13985,2025-10-14,Busan,Dubai,Road,Electronics,13990.78,348.56,2.45,6.5,Storm,0.678,33.25,1,2025,10,October,4,3,1.971030708186774,-0.3374900043725062
SC-13986,2025-02-07,Hamburg,Singapore,Rail,Textiles,1882.73,188.64,1.23,8.6,Storm,0.632,4.77,1,2025,2,February,1,0,-1.0435478374530496,-0.47443984158648744
SC-13987,2024-03-17,Antwerp,Rotterdam,Air,Textiles,7025.85,471.36,2.14,1.4,Rain,0.807,0.5,0,2024,3,March,1,0,-0.9892601223133874,-1.4401246484685937
SC-13988,2025-08-29,Singapore,Shanghai,Air,Textiles,5393.09,409.17,1.59,4.3,Hurricane,0.672,3.49,1,2025,8,August,3,2,-0.8651945493600884,-1.1030960595842254
SC-13989,2025-08-04,Los Angeles,Marseille,Sea,Pharmaceuticals,13124.98,294.26,1.54,1.0,Rain,0.655,22.85,0,2025,8,August,3,4,1.0371131531661835,-0.6113142704662626
SC-13990,2024-03-04,Los Angeles,Singapore,Sea,Pharmaceuticals,1711.11,126.84,1.46,3.9,Clear,0.604,2.1,1,2024,3,March,1,2,-1.5102078829016676,0.06278791950913006
SC-13991,2025-03-21,Los Angeles,Antwerp,Rail,Pharmaceuticals,3561.33,102.65,3.16,0.2,Fog,0.705,3.43,0,2025,3,March,1,2,-1.492435283424949,0.9529795232781874
SC-13992,2025-11-09,Busan,Singapore,Road,Perishables,11410.79,170.85,1.82,9.0,Fog,0.598,14.45,1,2025,11,November,4,4,0.9511082471319169,0.14495514760674671
SC-13993,2024-05-13,Los Angeles,Singapore,Sea,Textiles,1243.76,238.81,2.39,5.3,Storm,0.981,7.62,1,2024,5,May,2,0,-1.381726394759082,-1.201055551368988
SC-13994,2024-08-30,Antwerp,Marseille,Rail,Textiles,7641.76,148.74,4.04,8.5,Storm,0.577,23.52,1,2024,8,August,3,2,0.6238986212197424,1.8041937455016765
SC-13995,2024-10-25,Los Angeles,Shanghai,Rail,Perishables,6910.55,257.95,2.6,0.6,Hurricane,0.957,39.91,1,2024,10,October,4,3,0.6387688365330852,-0.9723569429489368
SC-13996,2024-09-24,Hamburg,Los Angeles,Air,Electronics,5348.82,83.52,4.22,2.3,Rain,0.714,0.5,1,2024,9,September,3,2,-1.2269861483902957,1.688317775885393
SC-13997,2024-11-18,Antwerp,Singapore,Air,Automotive,6221.3,488.88,2.84,2.6,Clear,0.689,0.97,1,2024,11,November,4,2,-1.0169825821754352,-0.5783285593908595
SC-13998,2025-02-06,Antwerp,Shanghai,Rail,Textiles,8184.14,54.85,2.52,3.9,Rain,0.616,7.57,1,2025,2,February,1,2,-0.2515566469357869,1.0077562330161014
SC-13999,2025-12-18,Rotterdam,Singapore,Rail,Automotive,2839.83,466.04,3.68,8.0,Fog,0.818,4.68,1,2025,12,December,4,1,-1.0939617810858762,-0.5073397049407034
SC-14000,2024-11-30,Dubai,Busan,Air,Electronics,8793.94,456.88,1.44,3.9,Rain,0.843,1.12,0,2024,11,November,4,0,-0.48206124748143125,-2.0291674834213675
SC-14001,2024-11-21,Hamburg,Antwerp,Road,Perishables,12178.77,263.15,1.5,2.0,Fog,0.734,11.91,0,2024,11,November,4,0,0.4542483764266768,-0.8498972111910004
SC-14002,2025-04-08,Shanghai,Hamburg,Road,Textiles,11522.33,362.73,3.35,0.6,Storm,0.528,21.81,0,2025,4,April,2,4,0.6578769230819163,0.8768974897310883
SC-14003,2024-10-05,Rotterdam,Antwerp,Rail,Electronics,2731.55,218.59,2.81,0.8,Rain,0.959,2.14,0,2024,10,October,4,0,-1.7001507194781893,-0.7005719740499972
SC-14004,2024-08-27,Shanghai,Busan,Rail,Perishables,2664.12,315.39,3.81,7.6,Hurricane,0.99,19.79,1,2024,8,August,3,0,-0.5177972278370802,-0.5668847691830895
SC-14005,2024-03-17,Hamburg,Los Angeles,Road,Electronics,4388.53,170.95,4.22,4.4,Storm,0.716,10.07,0,2024,3,March,1,1,-0.8242318235267103,1.342561275179476
SC-14006,2024-07-26,Busan,Marseille,Sea,Pharmaceuticals,5735.58,151.28,2.48,7.3,Fog,0.807,16.25,1,2024,7,July,3,0,-0.08568352637120519,-0.15910245788121832
SC-14007,2024-05-19,Dubai,Hamburg,Sea,Automotive,6422.61,289.54,3.17,6.8,Fog,0.725,18.25,1,2024,5,May,2,1,0.06213696129482572,0.1527708519230826
SC-14008,2025-08-21,Los Angeles,Dubai,Road,Textiles,10355.61,249.57,2.85,1.4,Hurricane,0.661,49.853750000000005,1,2025,8,August,3,3,1.7562413079613757,0.3892480758691622
SC-14009,2024-04-21,Singapore,Busan,Air,Automotive,1321.87,290.19,4.44,1.4,Storm,0.539,0.5,0,2024,4,April,2,1,-1.9284901957705727,1.7960688751718614
SC-14010,2024-06-08,Busan,Marseille,Air,Perishables,1002.75,144.04,3.94,7.6,Storm,0.728,0.5,1,2024,6,June,2,2,-1.5678157714036443,1.15655702984916
SC-14011,2024-04-18,Dubai,Rotterdam,Sea,Automotive,6182.7,184.11,4.21,7.2,Fog,0.909,18.31,1,2024,4,April,2,1,-0.022419580140576593,0.5016347367132912
SC-14012,2024-06-17,Antwerp,Busan,Road,Perishables,10608.87,42.87,2.04,3.8,Clear,0.509,7.84,1,2024,6,June,2,4,0.1938201766325794,1.1532289427847113
SC-14013,2025-04-05,Busan,Dubai,Rail,Textiles,3304.81,27.09,3.75,0.8,Fog,0.791,3.23,1,2025,4,April,2,1,-1.5389749791412353,1.2741097854049754
SC-14014,2025-04-22,Busan,Los Angeles,Air,Textiles,9801.81,127.48,2.08,0.1,Hurricane,0.94,3.63,1,2025,4,April,2,0,-0.4901756001848636,-0.7715208868368963
SC-14015,2024-11-17,Antwerp,Rotterdam,Air,Textiles,4267.51,38.05,1.89,2.9,Hurricane,0.609,1.77,1,2024,11,November,4,2,-1.187504078030996,0.6672661296691577
SC-14016,2025-02-20,Antwerp,Hamburg,Road,Automotive,13348.25,52.78,4.32,0.1,Clear,0.592,7.61,0,2025,2,February,1,4,0.2670137397530396,2.3917336067243
SC-14017,2024-05-03,Dubai,Rotterdam,Road,Perishables,13487.5,406.65,1.26,2.3,Fog,0.886,13.55,0,2024,5,May,2,0,0.7217605382989161,-2.1154959240693234
SC-14018,2025-07-02,Busan,Antwerp,Road,Electronics,4810.66,20.4,4.39,4.2,Storm,0.628,10.43,0,2025,7,July,3,2,-0.7265951109734411,2.3373609386031826
SC-14019,2025-01-01,Dubai,Hamburg,Air,Automotive,3834.91,329.81,1.69,1.2,Clear,0.596,0.5,0,2025,1,January,1,2,-1.443839801767698,-0.42596067095209444
SC-14020,2024-07-31,Hamburg,Rotterdam,Road,Textiles,6463.91,137.01,3.9,1.0,Hurricane,0.689,31.96,1,2024,7,July,3,3,0.26697559239420693,1.387496380115984
SC-14021,2025-04-07,Antwerp,Dubai,Road,Perishables,3987.71,435.9,2.11,9.0,Hurricane,0.696,27.46,1,2025,4,April,2,3,0.25894693839861005,-1.0044253042303282
SC-14022,2024-11-11,Singapore,Marseille,Rail,Perishables,10249.57,243.01,2.36,5.9,Clear,0.937,8.17,1,2024,11,November,4,1,0.16328614480250206,-1.0415583136981736
SC-14023,2025-04-19,Rotterdam,Antwerp,Road,Textiles,12477.94,153.48,1.92,9.3,Hurricane,0.809,49.853750000000005,1,2025,4,April,2,3,2.654339752540669,-0.5687783569890705
SC-14024,2024-09-28,Busan,Hamburg,Air,Automotive,10259.84,259.3,3.13,3.5,Hurricane,0.703,5.6,1,2024,9,September,3,4,-0.08844104991722161,0.3725324950356833
SC-14025,2024-05-02,Los Angeles,Rotterdam,Air,Textiles,12453.08,191.6,2.35,6.8,Clear,0.767,0.5,0,2024,5,May,2,0,0.29148788214837607,-0.19924420352354527
SC-14026,2024-04-02,Hamburg,Singapore,Road,Perishables,6256.39,282.59,3.37,2.0,Fog,0.977,6.4,1,2024,4,April,2,1,-0.8859762984944749,-0.6199241101505826
SC-14027,2024-06-10,Shanghai,Busan,Sea,Pharmaceuticals,2766.6,58.15,1.25,6.2,Fog,0.557,7.24,1,2024,6,June,2,2,-0.9280927124077211,0.32217731278351525
SC-14028,2025-12-03,Dubai,Antwerp,Sea,Textiles,11200.29,498.5,1.41,1.3,Storm,0.604,49.853750000000005,0,2025,12,December,4,3,1.936011205132569,-1.2372807413638944
SC-14029,2024-11-07,Shanghai,Los Angeles,Rail,Pharmaceuticals,5726.88,213.35,1.53,0.0,Storm,0.981,12.02,0,2024,11,November,4,0,-0.7868512429736724,-1.6235729033206892
SC-14030,2025-12-22,Hamburg,Antwerp,Sea,Electronics,10233.43,174.77,2.58,9.3,Clear,0.979,21.04,0,2025,12,December,4,0,0.9495458461397794,-0.8601832224351272
SC-14031,2025-12-14,Shanghai,Rotterdam,Sea,Textiles,4424.34,355.39,3.89,5.5,Rain,0.589,9.45,1,2025,12,December,4,1,-0.7416448394831237,0.9566565302502682
SC-14032,2025-09-09,Hamburg,Dubai,Rail,Perishables,1677.83,182.59,4.13,9.3,Hurricane,0.573,14.31,1,2025,9,September,3,2,-0.7046646899185919,1.7374252880394652
SC-14033,2024-02-11,Los Angeles,Marseille,Air,Pharmaceuticals,14892.44,416.8,2.01,3.3,Storm,0.711,2.89,1,2024,2,February,1,0,0.561826699912368,-0.9562606651483644
SC-14034,2024-08-08,Shanghai,Antwerp,Road,Pharmaceuticals,2764.92,227.68,3.1,3.3,Storm,0.525,5.39,0,2024,8,August,3,1,-1.2867890964384547,1.1419055495836983
SC-14035,2024-12-01,Shanghai,Antwerp,Sea,Perishables,14832.1,360.06,3.74,4.0,Clear,0.827,24.78,0,2024,12,December,4,1,1.476064478699034,-0.0533388976806245
SC-14036,2024-05-31,Shanghai,Antwerp,Sea,Electronics,14670.56,54.62,2.15,7.1,Storm,0.539,49.853750000000005,1,2024,5,May,2,3,2.9241656570791807,1.0288643811485796
SC-14037,2024-04-03,Dubai,Busan,Rail,Electronics,12010.36,423.21,2.55,5.7,Hurricane,0.529,49.853750000000005,1,2024,4,April,2,3,2.3514376475376686,0.050276798196949295
SC-14038,2025-12-29,Singapore,Busan,Rail,Textiles,10061.63,368.12,2.93,9.3,Rain,0.743,12.05,0,2025,12,December,4,3,0.5526306305512337,-0.3719147963474618
SC-14039,2024-09-11,Los Angeles,Busan,Sea,Electronics,8878.2,106.65,1.65,0.3,Storm,0.979,37.12,1,2024,9,September,3,3,0.8591770899151687,-1.1613491110599592
SC-14040,2024-12-30,Dubai,Antwerp,Sea,Textiles,13058.47,73.5,1.29,7.1,Rain,0.713,29.57,0,2024,12,December,4,4,1.756366821806973,-0.3038152812016229
SC-14041,2025-02-09,Los Angeles,Busan,Sea,Pharmaceuticals,4696.87,158.83,1.7,3.3,Clear,0.678,7.63,0,2025,2,February,1,2,-0.8504591911585637,-0.16349904527204914
SC-14042,2025-06-09,Dubai,Marseille,Air,Perishables,7281.38,488.06,3.27,1.8,Fog,0.999,1.15,0,2025,6,June,2,1,-0.9822419761042908,-1.4899725561772075
SC-14043,2024-02-20,Hamburg,Dubai,Road,Electronics,9481.15,129.16,1.44,5.1,Storm,0.766,21.04,1,2024,2,February,1,0,0.6362087842185608,-0.591851135356967
SC-14044,2025-11-24,Hamburg,Dubai,Air,Perishables,6462.26,228.61,1.83,5.1,Hurricane,0.688,2.38,1,2025,11,November,4,2,-0.6832868666771885,-0.37275392995897133
SC-14045,2024-11-02,Hamburg,Antwerp,Air,Perishables,6698.55,15.98,2.31,1.4,Hurricane,0.693,2.8,1,2024,11,November,4,2,-0.8836451399093491,0.7242388735354766
SC-14046,2024-09-23,Los Angeles,Rotterdam,Sea,Pharmaceuticals,5289.13,199.22,1.46,2.0,Rain,0.597,8.89,1,2024,9,September,3,2,-0.7624685857255413,-0.13414091331250866
SC-14047,2024-06-27,Rotterdam,Los Angeles,Rail,Electronics,8681.36,286.09,1.83,4.1,Hurricane,0.756,49.853750000000005,1,2024,6,June,2,3,1.682752020055574,-0.8416709900034777
SC-14048,2024-02-01,Hamburg,Los Angeles,Air,Electronics,12833.33,476.61,4.21,4.1,Rain,0.719,0.5,0,2024,2,February,1,4,0.08459312555603314,0.28210943595177873
SC-14049,2025-02-18,Singapore,Los Angeles,Rail,Perishables,3422.16,258.85,1.26,3.2,Hurricane,0.635,21.54,1,2025,2,February,1,3,-0.4323688398235207,-0.6534264907352552
SC-14050,2025-04-08,Hamburg,Los Angeles,Road,Automotive,14049.28,409.73,3.36,1.5,Storm,0.58,26.77,0,2025,4,April,2,4,1.3339325570978995,0.5098773351507364
